CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod
4051,31,Male,Month-to-month,110.29,1544.06,No,Fiber optic,14,Yes,Mailed check
4052,42,Female,Month-to-month,54.81,109.62,Yes,Fiber optic,2,Yes,Electronic check
4053,45,Female,Two year,101.93,0,No,Fiber optic,0,No,Electronic check
4054,42,Female,One year,53.3,533,No,DSL,10,No,Electronic check
4055,27,Female,One year,31.4,1852.6,No,DSL,59,No,Credit card
4056,42,Male,Month-to-month,77.79,4978.56,No,Fiber optic,64,Yes,Credit card
4057,57,Male,Month-to-month,26.34,79.02,No,Fiber optic,3,Yes,Bank transfer
4058,45,Female,Two year,83.75,2010,Yes,DSL,24,Yes,Mailed check
4059,51,Female,Month-to-month,23.2,1647.2,No,DSL,71,Yes,Credit card
4060,37,Female,Month-to-month,53.83,2260.86,No,Fiber optic,42,No,Mailed check
4061,48,Female,Month-to-month,18,702,No,Fiber optic,39,Yes,Electronic check
4062,43,Male,Two year,150,,Yes,No,43,No,Mailed check
4063,28,Female,Two year,18,1278,Yes,No,71,Yes,Electronic check
4064,43,Male,Month-to-month,65.34,3789.72,Yes,DSL,58,Yes,Mailed check
4065,28,Female,Two year,105.02,2310.44,No,Fiber optic,22,No,Credit card
4066,32,Male,Month-to-month,101.27,6177.47,No,DSL,61,Yes,Mailed check
4067,42,Female,Month-to-month,94.8,,No,DSL,22,Yes,Electronic check
4068,43,Male,Two year,53.9,3072.3,Yes,No,57,Yes,Credit card
4069,25,Male,Two year,112.29,6063.66,Yes,DSL,54,No,Electronic check
4070,52,Male,Month-to-month,96.97,3103.04,No,DSL,32,Yes,Electronic check
4071,46,Female,Month-to-month,72.43,4490.66,Yes,No,62,No,Credit card
4072,31,Male,Two year,73.42,4331.78,Yes,DSL,59,Yes,Mailed check
4073,21,Female,One year,54.36,3261.6,Yes,DSL,60,Yes,Bank transfer
4074,38,Male,Two year,33.16,1989.6,No,DSL,60,No,Bank transfer
4075,34,Male,Month-to-month,108.3,7364.4,Yes,Fiber optic,68,Yes,Mailed check
4076,41,Female,Two year,110.93,,Yes,Fiber optic,20,No,Mailed check
4077,35,Male,Two year,34.06,68.12,Yes,Fiber optic,2,No,Credit card
4078,18,Female,Month-to-month,59.62,2802.14,No,No,47,No,Electronic check
4079,35,Female,Two year,59.98,539.82,Yes,Fiber optic,9,No,Credit card
4080,36,Female,Month-to-month,63.86,2618.26,No,DSL,41,Yes,Credit card
4081,47,Female,Month-to-month,67.25,4371.25,No,No,65,Yes,Electronic check
4082,31,Male,One year,98.14,4416.3,No,Fiber optic,45,No,Electronic check
4083,60,Male,Month-to-month,38.85,310.8,No,Fiber optic,8,Yes,Mailed check
4084,18,Female,Month-to-month,35.38,1698.24,No,DSL,48,No,Electronic check
4085,55,Male,Two year,108.28,324.84,Yes,DSL,3,Yes,Electronic check
4086,37,Male,Month-to-month,48.81,2879.79,Yes,Fiber optic,59,Yes,Mailed check
4087,50,Female,Month-to-month,20.79,582.12,No,Fiber optic,28,No,Credit card
4088,40,Male,Two year,48.02,2208.92,No,DSL,46,No,Bank transfer
4089,53,Female,Month-to-month,53.45,3313.9,Yes,DSL,62,Yes,Electronic check
4090,35,Male,Month-to-month,119.42,3582.6,No,DSL,30,Yes,Credit card
4091,26,Male,Month-to-month,97.37,4868.5,Yes,DSL,50,No,Credit card
4092,57,Female,Month-to-month,105.16,4206.4,Yes,DSL,40,Yes,Bank transfer
4093,38,Male,One year,93.7,3279.5,Yes,Fiber optic,35,Yes,Electronic check
4094,42,Male,Two year,98.12,3826.68,Yes,No,39,Yes,Credit card
4095,54,Female,Month-to-month,40.92,2414.28,Yes,Fiber optic,59,Yes,Credit card
4096,27,Male,Two year,58.05,812.7,Yes,Fiber optic,14,No,Electronic check
4097,47,Female,Month-to-month,30.35,880.15,No,DSL,29,Yes,Electronic check
4098,32,Male,Month-to-month,57.63,,Yes,DSL,29,Yes,Credit card
4099,38,Female,One year,88.94,2312.44,No,Fiber optic,26,No,Mailed check
4100,40,Female,One year,69.71,2718.69,Yes,DSL,39,No,Mailed check
4101,21,Female,Month-to-month,110.9,4879.6,No,No,44,Yes,Credit card
4102,30,Female,Month-to-month,25.05,1152.3,No,DSL,46,Yes,Electronic check
4103,56,Female,Month-to-month,82.51,4538.05,Yes,Fiber optic,55,Yes,Electronic check
4104,50,Male,Month-to-month,21.31,1129.43,No,DSL,53,Yes,Mailed check
4105,39,Male,Month-to-month,68.3,546.4,No,No,8,No,Mailed check
4106,42,Female,One year,90.91,5818.24,Yes,Fiber optic,64,No,Bank transfer
4107,36,Male,Month-to-month,57.49,3966.81,No,No,69,Yes,Mailed check
4108,56,Female,One year,84.29,0,Yes,Fiber optic,0,No,Electronic check
4109,37,Male,Month-to-month,31.41,376.92,No,Fiber optic,12,Yes,Mailed check
4110,42,Male,Month-to-month,18,666,Yes,No,37,Yes,Credit card
4111,53,Female,Month-to-month,84.5,3718,No,DSL,44,Yes,Bank transfer
4112,30,Female,Month-to-month,126.04,4915.56,No,No,39,Yes,Bank transfer
4113,58,Male,Two year,30.14,421.96,Yes,DSL,14,No,Electronic check
4114,21,Male,Month-to-month,107.78,5281.22,Yes,DSL,49,No,Credit card
4115,59,Female,Month-to-month,66.52,66.52,No,Fiber optic,1,No,Mailed check
4116,35,Male,Two year,18.25,949,Yes,Fiber optic,52,No,Bank transfer
4117,37,Male,One year,25.4,635,Yes,Fiber optic,25,No,Bank transfer
4118,18,Female,Month-to-month,65.55,4260.75,No,DSL,65,Yes,Credit card
4119,34,Male,Month-to-month,50.84,1626.88,No,Fiber optic,32,Yes,Bank transfer
4120,27,Female,One year,19.05,1104.9,Yes,DSL,58,No,Credit card
4121,32,Female,Two year,18,450,Yes,No,25,No,Electronic check
4122,38,Female,Two year,35.36,707.2,Yes,DSL,20,No,Bank transfer
4123,51,Male,Month-to-month,71.78,3445.44,Yes,DSL,48,Yes,Mailed check
4124,42,Male,Two year,64.78,4534.6,Yes,DSL,70,Yes,Credit card
4125,43,Female,Month-to-month,47.46,3322.2,No,No,70,Yes,Electronic check
4126,26,Female,Month-to-month,72.07,4684.55,Yes,Fiber optic,65,Yes,Mailed check
4127,29,Male,Two year,101.4,3650.4,Yes,Fiber optic,36,Yes,Credit card
4128,61,Male,Month-to-month,78.79,1024.27,No,Fiber optic,13,Yes,Mailed check
4129,31,Male,Month-to-month,60.75,4313.25,Yes,No,71,Yes,Bank transfer
4130,59,Female,Month-to-month,97.48,584.88,No,DSL,6,Yes,Electronic check
4131,37,Female,Month-to-month,31.41,1162.17,No,DSL,37,Yes,Credit card
4132,40,Male,One year,57.13,2513.72,Yes,Fiber optic,44,Yes,Credit card
4133,52,Male,One year,57.96,1217.16,No,Fiber optic,21,No,Electronic check
4134,55,Male,Month-to-month,21.71,933.53,No,DSL,43,Yes,Mailed check
4135,38,Female,Month-to-month,50.3,1710.2,No,Fiber optic,34,No,Electronic check
4136,35,Female,Two year,18,1062,Yes,Fiber optic,59,Yes,Electronic check
4137,39,Male,Two year,131.93,263.86,Yes,Fiber optic,2,No,Electronic check
4138,44,Male,Month-to-month,32.19,2124.54,Yes,No,66,Yes,Electronic check
4139,50,Female,Two year,120.51,8556.21,Yes,Fiber optic,71,Yes,Bank transfer
4140,40,Female,One year,66.33,3581.82,Yes,Fiber optic,54,No,Credit card
4141,47,Male,Month-to-month,84.77,678.16,No,DSL,8,Yes,Mailed check
4142,59,Male,Month-to-month,47.89,3256.52,Yes,No,68,Yes,Mailed check
4143,44,Male,Month-to-month,72.28,1951.56,No,DSL,27,Yes,Electronic check
4144,43,Female,One year,87.77,1228.78,No,No,14,No,Electronic check
4145,21,Male,Month-to-month,88.26,2647.8,No,DSL,30,Yes,Mailed check
4146,18,Female,Month-to-month,92.12,5342.96,Yes,DSL,58,Yes,Mailed check
4147,44,Female,Month-to-month,52.11,2761.83,No,DSL,53,Yes,Bank transfer
4148,38,Male,Two year,48.19,3228.73,No,No,67,Yes,Electronic check
4149,33,Male,Month-to-month,18,828,No,No,46,No,Mailed check
4150,42,Female,Two year,83.31,3415.71,Yes,No,41,No,Credit card
4151,39,Male,Two year,102.88,2263.36,Yes,Fiber optic,22,No,Bank transfer
4152,53,Female,Month-to-month,121.56,7779.84,Yes,DSL,64,Yes,Bank transfer
4153,41,Male,Month-to-month,75.68,4011.04,No,DSL,53,Yes,Electronic check
4154,31,Male,Month-to-month,38.17,381.7,Yes,DSL,10,No,Bank transfer
4155,51,Male,Two year,18,1116,Yes,Fiber optic,62,Yes,Bank transfer
4156,37,Male,Month-to-month,101.46,2130.66,No,Fiber optic,21,No,Credit card
4157,46,Female,Month-to-month,18,954,No,Fiber optic,53,No,Bank transfer
4158,34,Female,Month-to-month,53.08,1857.8,No,DSL,35,No,Credit card
4159,32,Female,Month-to-month,57.15,3257.55,No,Fiber optic,57,Yes,Bank transfer
4160,41,Male,Two year,62.57,1188.83,No,No,19,No,Bank transfer
4161,40,Female,One year,66.25,993.75,Yes,Fiber optic,15,No,Electronic check
4162,45,Female,Two year,69.84,3841.2,Yes,No,55,No,Electronic check
4163,36,Female,Month-to-month,18,882,No,Fiber optic,49,Yes,Electronic check
4164,18,Male,Month-to-month,65.51,4258.15,No,DSL,65,No,Electronic check
4165,34,Female,Two year,18,216,Yes,No,12,No,Mailed check
4166,49,Male,Month-to-month,90.63,1268.82,No,DSL,14,No,Electronic check
4167,36,Male,Two year,45.57,1184.82,Yes,DSL,26,No,Electronic check
4168,37,Female,Month-to-month,18,126,No,DSL,7,No,Electronic check
4169,51,Male,Month-to-month,36.5,2518.5,No,Fiber optic,69,Yes,Bank transfer
4170,31,Female,One year,45.05,2207.45,Yes,Fiber optic,49,No,Bank transfer
4171,21,Female,Two year,106.67,7040.22,Yes,DSL,66,Yes,Bank transfer
4172,38,Female,Two year,71.88,1797,Yes,No,25,No,Electronic check
4173,34,Female,Month-to-month,77.06,2697.1,Yes,No,35,No,Credit card
4174,28,Female,Month-to-month,106.34,2126.8,No,DSL,20,Yes,Mailed check
4175,37,Male,Month-to-month,61.63,3143.13,No,Fiber optic,51,Yes,Credit card
4176,45,Female,One year,91.4,914,Yes,No,10,No,Credit card
4177,39,Male,One year,88.94,622.58,Yes,DSL,7,Yes,Credit card
4178,43,Female,Month-to-month,19.97,1118.32,No,DSL,56,Yes,Credit card
4179,61,Female,Two year,116.55,,Yes,DSL,45,No,Mailed check
4180,35,Female,One year,18,18,Yes,No,1,No,Credit card
4181,43,Male,Two year,97.11,6117.93,Yes,Fiber optic,63,No,Electronic check
4182,33,Male,Month-to-month,18,918,No,Fiber optic,51,Yes,Credit card
4183,29,Male,Month-to-month,86.04,5506.56,Yes,Fiber optic,64,Yes,Mailed check
4184,32,Male,Two year,130.17,1301.7,No,DSL,10,Yes,Mailed check
4185,34,Female,Month-to-month,57.55,287.75,No,DSL,5,No,Credit card
4186,44,Female,Two year,56.03,3529.89,Yes,DSL,63,No,Electronic check
4187,68,Male,Two year,86.37,4663.98,Yes,DSL,54,No,Credit card
4188,31,Male,One year,53.47,2299.21,Yes,DSL,43,No,Bank transfer
4189,35,Male,Month-to-month,128.64,1672.32,No,DSL,13,Yes,Mailed check
4190,39,Female,Month-to-month,71.73,286.92,No,Fiber optic,4,Yes,Credit card
4191,44,Male,Month-to-month,53.79,1290.96,No,DSL,24,No,Bank transfer
4192,43,Male,Month-to-month,46.09,2258.41,Yes,Fiber optic,49,Yes,Electronic check
4193,55,Female,Month-to-month,32.35,,No,DSL,70,No,Bank transfer
4194,18,Male,Month-to-month,43.03,43.03,No,Fiber optic,1,Yes,Mailed check
4195,18,Female,Month-to-month,52.73,474.57,No,Fiber optic,9,Yes,Bank transfer
4196,34,Female,Month-to-month,47.93,47.93,Yes,DSL,1,Yes,Bank transfer
4197,53,Female,Month-to-month,41.96,2475.64,No,DSL,59,Yes,Bank transfer
4198,21,Female,Month-to-month,138.46,6092.24,Yes,Fiber optic,44,Yes,Electronic check
4199,18,Female,Month-to-month,28.95,202.65,No,Fiber optic,7,Yes,Electronic check
4200,46,Male,One year,70.13,3997.41,Yes,DSL,57,No,Electronic check
4201,42,Male,Month-to-month,85.74,514.44,Yes,Fiber optic,6,Yes,Electronic check
4202,26,Female,Month-to-month,87.05,6180.55,Yes,DSL,71,Yes,Credit card
4203,28,Female,One year,62.95,1259,Yes,DSL,20,Yes,Bank transfer
4204,28,Male,Two year,56.58,2602.68,Yes,DSL,46,No,Mailed check
4205,41,Male,Month-to-month,80.8,0,No,Fiber optic,0,Yes,Bank transfer
4206,32,Female,One year,74.33,817.63,Yes,Fiber optic,11,No,Credit card
4207,45,Male,Two year,55.94,2629.18,Yes,No,47,No,Bank transfer
4208,18,Male,Two year,18,54,No,No,3,No,Bank transfer
4209,29,Female,Month-to-month,48.62,1604.46,Yes,DSL,33,Yes,Mailed check
4210,26,Male,One year,24.87,,Yes,No,31,No,Mailed check
4211,36,Male,Month-to-month,41.65,83.3,No,Fiber optic,2,Yes,Mailed check
4212,33,Male,Month-to-month,66.16,4432.72,No,DSL,67,Yes,Bank transfer
4213,49,Male,Two year,77.56,4343.36,Yes,No,56,No,Credit card
4214,18,Female,Month-to-month,127.32,2928.36,No,Fiber optic,23,Yes,Electronic check
4215,40,Male,Two year,46.19,1478.08,Yes,Fiber optic,32,No,Electronic check
4216,46,Female,Month-to-month,92.11,184.22,No,DSL,2,Yes,Bank transfer
4217,62,Male,Two year,75.71,227.13,Yes,Fiber optic,3,No,Electronic check
4218,34,Female,Month-to-month,110.36,3200.44,Yes,DSL,29,Yes,Electronic check
4219,43,Female,Month-to-month,85.17,5876.73,No,DSL,69,Yes,Bank transfer
4220,18,Male,Month-to-month,29.7,1425.6,No,No,48,Yes,Bank transfer
4221,18,Female,Month-to-month,18,522,No,DSL,29,Yes,Credit card
4222,50,Female,Month-to-month,75.89,5388.19,No,DSL,71,Yes,Electronic check
4223,39,Female,Two year,46.5,697.5,Yes,No,15,No,Bank transfer
4224,54,Female,Month-to-month,30.69,1595.88,No,DSL,52,No,Electronic check
4225,23,Female,One year,20.63,103.15,Yes,DSL,5,No,Mailed check
4226,46,Male,Month-to-month,70.63,1624.49,Yes,Fiber optic,23,Yes,Mailed check
4227,62,Female,Month-to-month,117.77,3179.79,No,DSL,27,Yes,Credit card
4228,45,Female,Two year,50.7,1014,Yes,No,20,Yes,Bank transfer
4229,43,Male,Month-to-month,85.66,599.62,No,DSL,7,Yes,Electronic check
4230,40,Male,One year,61.42,2149.7,Yes,Fiber optic,35,No,Mailed check
4231,21,Female,One year,19.87,158.96,Yes,DSL,8,Yes,Bank transfer
4232,56,Male,Month-to-month,90.72,3538.08,No,DSL,39,No,Mailed check
4233,32,Male,Two year,26.69,1334.5,No,DSL,50,Yes,Mailed check
4234,46,Male,One year,65.76,0,Yes,DSL,0,No,Bank transfer
4235,21,Male,Month-to-month,53.05,3289.1,No,Fiber optic,62,Yes,Mailed check
4236,25,Male,Two year,96.26,6449.42,Yes,Fiber optic,67,Yes,Bank transfer
4237,57,Male,Month-to-month,27.96,699,No,No,25,No,Credit card
4238,35,Female,Month-to-month,78.68,3068.52,No,DSL,39,Yes,Bank transfer
4239,57,Female,Two year,35.61,71.22,Yes,DSL,2,No,Mailed check
4240,39,Male,One year,47.11,376.88,Yes,DSL,8,No,Mailed check
4241,18,Male,Two year,18,,No,DSL,31,No,Electronic check
4242,50,Female,One year,138.22,9122.52,Yes,DSL,66,No,Credit card
4243,32,Male,Two year,84.27,252.81,Yes,DSL,3,No,Mailed check
4244,48,Female,Two year,38.14,190.7,Yes,DSL,5,No,Credit card
4245,40,Male,Month-to-month,25.64,641,No,Fiber optic,25,Yes,Electronic check
4246,21,Female,Month-to-month,47.65,47.65,No,Fiber optic,1,Yes,Credit card
4247,41,Female,Month-to-month,90.09,5855.85,No,DSL,65,Yes,Bank transfer
4248,66,Male,One year,18,36,No,DSL,2,No,Credit card
4249,45,Male,Month-to-month,60.04,2041.36,No,Fiber optic,34,Yes,Mailed check
4250,39,Male,Month-to-month,126.97,7364.26,No,No,58,No,Mailed check
4251,52,Male,Month-to-month,25.31,936.47,No,DSL,37,No,Bank transfer
4252,42,Female,Two year,67.81,2169.92,Yes,Fiber optic,32,No,Mailed check
4253,42,Male,One year,142.12,1989.68,Yes,Fiber optic,14,Yes,Electronic check
4254,26,Female,Month-to-month,87.13,1132.69,Yes,Fiber optic,13,Yes,Mailed check
4255,42,Male,Month-to-month,69.41,4511.65,No,No,65,Yes,Electronic check
4256,52,Female,Month-to-month,82.73,3640.12,Yes,No,44,Yes,Credit card
4257,29,Male,Month-to-month,50.97,2395.59,No,DSL,47,Yes,Credit card
4258,57,Male,Month-to-month,110.49,4751.07,No,No,43,Yes,Mailed check
4259,38,Female,Two year,51.02,1836.72,Yes,Fiber optic,36,No,Mailed check
4260,29,Male,Two year,18,504,Yes,Fiber optic,28,No,Bank transfer
4261,51,Male,Month-to-month,51.3,1692.9,Yes,Fiber optic,33,No,Credit card
4262,36,Male,Month-to-month,31.16,1807.28,No,No,58,Yes,Electronic check
4263,49,Male,Month-to-month,55.16,2316.72,No,Fiber optic,42,Yes,Bank transfer
4264,36,Male,Month-to-month,55.93,1789.76,No,No,32,Yes,Bank transfer
4265,39,Female,Month-to-month,106.91,1924.38,Yes,Fiber optic,18,No,Credit card
4266,45,Male,Month-to-month,89.34,625.38,No,Fiber optic,7,No,Bank transfer
4267,43,Female,Month-to-month,74.21,2226.3,No,Fiber optic,30,Yes,Electronic check
4268,18,Male,One year,64.9,649,Yes,Fiber optic,10,No,Bank transfer
4269,26,Male,One year,27.94,195.58,Yes,Fiber optic,7,No,Electronic check
4270,51,Female,One year,18,432,Yes,Fiber optic,24,No,Electronic check
4271,38,Female,Month-to-month,68.96,1310.24,No,Fiber optic,19,No,Mailed check
4272,33,Female,Two year,92.81,3433.97,No,No,37,No,Credit card
4273,23,Female,Two year,61.21,367.26,Yes,DSL,6,No,Credit card
4274,27,Female,Month-to-month,46.28,1758.64,No,DSL,38,Yes,Credit card
4275,18,Male,Month-to-month,81.26,5769.46,No,Fiber optic,71,Yes,Credit card
4276,38,Female,Month-to-month,62.08,1179.52,No,Fiber optic,19,Yes,Electronic check
4277,32,Female,Month-to-month,124,1240,No,DSL,10,Yes,Credit card
4278,28,Male,Month-to-month,108.15,1622.25,No,Fiber optic,15,Yes,Credit card
4279,39,Male,Month-to-month,98.58,4041.78,No,No,41,Yes,Electronic check
4280,44,Female,Month-to-month,91.52,4667.52,No,Fiber optic,51,Yes,Mailed check
4281,65,Female,Month-to-month,19.84,714.24,No,No,36,Yes,Credit card
4282,21,Female,Month-to-month,88.2,4498.2,Yes,No,51,Yes,Bank transfer
4283,53,Male,Two year,78.17,625.36,No,DSL,8,No,Mailed check
4284,51,Female,Month-to-month,86.22,2931.48,No,Fiber optic,34,Yes,Mailed check
4285,30,Male,One year,82.24,5427.84,Yes,Fiber optic,66,No,Mailed check
4286,42,Male,Month-to-month,80.85,485.1,Yes,No,6,No,Credit card
4287,34,Male,Month-to-month,150,150,No,DSL,1,Yes,Electronic check
4288,42,Male,Month-to-month,62.33,1495.92,No,DSL,24,Yes,Credit card
4289,58,Female,Month-to-month,97.77,3910.8,Yes,DSL,40,Yes,Credit card
4290,47,Male,Month-to-month,48.52,2474.52,No,DSL,51,Yes,Mailed check
4291,46,Male,Month-to-month,92.67,5930.88,No,DSL,64,Yes,Electronic check
4292,34,Female,Month-to-month,97.88,3621.56,No,DSL,37,Yes,Credit card
4293,22,Male,One year,77.75,5131.5,No,Fiber optic,66,No,Credit card
4294,37,Female,Month-to-month,123.42,5060.22,No,Fiber optic,41,No,Credit card
4295,54,Male,One year,34.05,2383.5,No,DSL,70,No,Credit card
4296,21,Female,Month-to-month,47.95,2541.35,No,Fiber optic,53,Yes,Electronic check
4297,27,Male,One year,72.43,4780.38,Yes,DSL,66,No,Electronic check
4298,41,Male,Month-to-month,95.83,6037.29,No,DSL,63,Yes,Electronic check
4299,28,Female,One year,71.28,213.84,Yes,Fiber optic,3,Yes,Bank transfer
4300,30,Male,Two year,110,3300,Yes,DSL,30,Yes,Electronic check
4301,34,Male,Two year,41.84,502.08,Yes,DSL,12,No,Electronic check
4302,23,Female,Month-to-month,25.08,652.08,No,DSL,26,Yes,Mailed check
4303,28,Male,Two year,75.78,4395.24,No,No,58,No,Credit card
4304,48,Male,Month-to-month,62.3,3987.2,No,No,64,Yes,Credit card
4305,24,Female,Two year,84,5292,No,DSL,63,No,Mailed check
4306,20,Female,Month-to-month,64.04,1536.96,No,Fiber optic,24,No,Electronic check
4307,32,Female,Month-to-month,53.1,1911.6,Yes,DSL,36,Yes,Credit card
4308,48,Female,Month-to-month,62.38,4366.6,No,DSL,70,Yes,Bank transfer
4309,37,Female,Month-to-month,66.01,858.13,No,DSL,13,Yes,Bank transfer
4310,34,Male,One year,54.33,1249.59,No,No,23,No,Mailed check
4311,40,Female,Two year,57.89,3820.74,No,DSL,66,No,Bank transfer
4312,19,Male,One year,50.87,2390.89,Yes,Fiber optic,47,No,Mailed check
4313,45,Female,One year,94.98,6078.72,Yes,No,64,No,Bank transfer
4314,44,Male,One year,71.79,2656.23,Yes,Fiber optic,37,No,Bank transfer
4315,35,Male,Month-to-month,143.99,9935.31,Yes,No,69,No,Bank transfer
4316,52,Female,Month-to-month,70.62,4095.96,Yes,No,58,Yes,Mailed check
4317,26,Male,Month-to-month,45.72,502.92,No,Fiber optic,11,Yes,Credit card
4318,53,Male,Month-to-month,150,7950,No,Fiber optic,53,Yes,Mailed check
4319,41,Female,Month-to-month,79.48,3974,No,Fiber optic,50,Yes,Electronic check
4320,35,Female,Month-to-month,99.65,3687.05,Yes,No,37,Yes,Electronic check
4321,39,Female,Month-to-month,85.72,3857.4,Yes,Fiber optic,45,Yes,Bank transfer
4322,38,Female,Month-to-month,86.81,781.29,Yes,DSL,9,Yes,Bank transfer
4323,54,Male,Two year,83.75,670,No,No,8,No,Credit card
4324,27,Male,Month-to-month,26.43,1347.93,No,No,51,Yes,Credit card
4325,30,Male,Month-to-month,77.86,3893,No,Fiber optic,50,No,Credit card
4326,52,Male,Month-to-month,18.63,391.23,No,Fiber optic,21,Yes,Bank transfer
4327,32,Male,Month-to-month,58.9,4181.9,No,Fiber optic,71,Yes,Mailed check
4328,50,Male,Month-to-month,39.6,2653.2,No,DSL,67,No,Bank transfer
4329,60,Female,Month-to-month,77.51,,No,DSL,4,Yes,Electronic check
4330,35,Male,Month-to-month,76.69,2147.32,Yes,DSL,28,Yes,Bank transfer
4331,48,Male,Month-to-month,81.84,,No,Fiber optic,5,Yes,Credit card
4332,26,Male,Month-to-month,75.06,5104.08,No,Fiber optic,68,No,Electronic check
4333,49,Female,Month-to-month,43.76,2494.32,No,DSL,57,Yes,Bank transfer
4334,42,Female,One year,55.86,2346.12,No,DSL,42,No,Credit card
4335,45,Female,Month-to-month,97.21,6610.28,No,DSL,68,Yes,Bank transfer
4336,32,Female,Month-to-month,102.37,,Yes,Fiber optic,71,Yes,Bank transfer
4337,20,Male,Month-to-month,24.86,894.96,No,DSL,36,Yes,Credit card
4338,46,Male,Two year,18,1026,Yes,DSL,57,No,Electronic check
4339,18,Male,Month-to-month,39.56,1424.16,No,No,36,Yes,Electronic check
4340,36,Female,One year,101.58,2539.5,Yes,Fiber optic,25,No,Mailed check
4341,51,Male,One year,107.52,4408.32,No,Fiber optic,41,No,Electronic check
