CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue,TenureGroup,TotalChargesPerMonth,Electronic,MonthlyCharges_Tenure,Internet_TechSupport,LogTotalCharges
4604,55,Male,Month-to-month,103.41,1861.38,No,DSL,18,Yes,Electronic check,Yes,103.41,1861.38,Intermediate,103.41000000000001,Non-Electronic,1861.3799999999999,0,7.529073427093048
4605,26,Male,Month-to-month,61.39,2516.99,No,Fiber optic,41,Yes,Credit card,No,61.39,2516.99,Long-term,61.38999999999999,Electronic,2516.9900000000002,0,7.830819022143713
4606,36,Male,One year,46.83,187.32,Yes,DSL,4,No,Mailed check,No,46.83,187.32,New,46.83,Non-Electronic,187.32,1,5.232818384315341
4607,35,Male,Two year,33.82,1589.54,Yes,DSL,47,Yes,Bank transfer,No,33.82,1589.54,Long-term,33.82,Electronic,1589.54,1,7.371199945180493
4608,45,Female,One year,87.99,2111.76,Yes,No,24,Yes,Bank transfer,No,,2111.76,Intermediate,87.99000000000001,Electronic,2111.7599999999998,0,7.655277002005415
4609,48,Male,Month-to-month,112.54,7427.64,No,Fiber optic,66,Yes,Bank transfer,Yes,112.54,7427.64,Long-term,112.54,Electronic,7427.64,0,8.912963456031559
4610,29,Female,Two year,102.22,2555.5,Yes,No,25,Yes,Bank transfer,No,102.22,2555.5,Long-term,102.22,Electronic,2555.5,0,7.846003178208334
4611,40,Male,Month-to-month,86.22,5259.42,No,No,61,Yes,Mailed check,Yes,86.22,5259.42,Long-term,86.22,Non-Electronic,5259.42,0,8.567776033492299
4612,18,Female,Month-to-month,18.0,108.0,Yes,DSL,6,Yes,Credit card,No,18.0,108.0,New,18.0,Electronic,108.0,1,4.68213122712422
4613,57,Male,Two year,52.69,2265.67,Yes,No,43,Yes,Bank transfer,No,52.69,2265.67,Long-term,52.690000000000005,Electronic,2265.67,0,7.725625799914757
4614,33,Female,Month-to-month,133.16,3462.16,Yes,DSL,26,Yes,Bank transfer,No,133.16,3462.16,Long-term,133.16,Electronic,3462.16,1,8.149647950728307
4615,40,Male,One year,104.27,4275.07,No,DSL,41,No,Electronic check,No,104.27,4275.07,Long-term,104.27,Non-Electronic,4275.07,0,8.360555755505809
4616,36,Male,Month-to-month,18.0,990.0,No,Fiber optic,55,Yes,Mailed check,No,18.0,990.0,Long-term,18.0,Non-Electronic,990.0,0,6.897704943128636
4617,53,Male,Two year,63.05,126.1,Yes,DSL,2,No,Electronic check,No,63.05,126.1,New,63.05,Non-Electronic,126.1,1,4.837075242970874
4618,18,Male,Month-to-month,77.71,932.52,No,No,12,Yes,Electronic check,No,77.71,932.52,New,77.71,Non-Electronic,932.52,0,6.837890599009151
4619,39,Female,Month-to-month,38.32,2644.08,No,Fiber optic,69,Yes,Credit card,No,38.32,2644.08,Long-term,38.32,Electronic,2644.08,0,7.880078457699919
4620,38,Female,Two year,18.0,1044.0,No,DSL,58,No,Bank transfer,No,18.0,1044.0,Long-term,18.0,Electronic,1044.0,0,6.950814768442584
4621,34,Male,Month-to-month,68.46,2533.02,No,DSL,37,Yes,Bank transfer,No,68.46,2533.02,Long-term,68.46,Electronic,2533.02,0,7.837167545746263
4622,60,Female,Month-to-month,37.43,2507.81,Yes,Fiber optic,67,Yes,Mailed check,No,37.43,2507.81,Long-term,37.43,Non-Electronic,2507.81,1,7.827165141307304
4623,29,Male,Two year,37.57,2554.76,No,DSL,68,No,Electronic check,No,37.57,2554.76,Long-term,37.57,Non-Electronic,2554.76,0,7.845713564761985
4624,49,Male,Month-to-month,52.59,,No,DSL,0,Yes,Bank transfer,No,0.0,0.0,,,Electronic,0.0,0,
4625,44,Female,Two year,60.32,2955.68,Yes,Fiber optic,49,Yes,Credit card,No,60.32,2955.68,Long-term,60.31999999999999,Electronic,2955.68,1,7.991484021810328
4626,55,Female,Month-to-month,64.68,517.44,No,No,8,Yes,Electronic check,No,64.68,517.44,New,64.68,Non-Electronic,517.44,0,6.248893576388742
4627,31,Female,Month-to-month,34.06,1771.12,No,DSL,52,Yes,Credit card,No,34.06,1771.12,Long-term,34.059999999999995,Electronic,1771.1200000000001,0,7.47936739381597
4628,31,Male,One year,57.29,,Yes,DSL,9,Yes,Credit card,No,57.29,515.61,New,,Electronic,515.61,1,
4629,53,Male,One year,18.0,504.0,No,DSL,28,Yes,Credit card,No,18.0,504.0,Long-term,18.0,Electronic,504.0,0,6.222576268071369
4630,45,Female,Month-to-month,75.89,2656.15,Yes,DSL,35,Yes,Bank transfer,No,75.89,2656.15,Long-term,75.89,Electronic,2656.15,1,7.8846329849052355
4631,21,Male,Month-to-month,18.0,468.0,No,DSL,26,Yes,Credit card,No,18.0,468.0,Long-term,18.0,Electronic,468.0,0,6.148468295917647
4632,33,Female,Two year,54.87,932.79,Yes,DSL,17,Yes,Credit card,No,54.87,932.79,Intermediate,54.87,Electronic,932.79,1,6.8381800951271
4633,44,Female,Month-to-month,97.17,1651.89,No,Fiber optic,17,Yes,Bank transfer,Yes,97.17,1651.89,Intermediate,97.17,Electronic,1651.89,0,7.409675365907564
4634,50,Female,Month-to-month,27.92,223.36,Yes,DSL,8,Yes,Bank transfer,No,27.92,223.36,New,27.92,Electronic,223.36,1,5.408784819574008
4635,31,Female,Month-to-month,90.08,5945.28,Yes,DSL,66,Yes,Bank transfer,No,90.08,5945.28,Long-term,90.08,Electronic,5945.28,1,8.690352906417806
4636,18,Female,Month-to-month,105.45,632.7,No,No,6,No,Mailed check,Yes,105.45,632.7,New,105.45,Non-Electronic,632.7,0,6.449996376152838
4637,46,Female,Month-to-month,18.0,1026.0,No,Fiber optic,57,Yes,Electronic check,No,18.0,1026.0,Long-term,18.0,Non-Electronic,1026.0,0,6.933423025730715
4638,25,Male,Month-to-month,59.7,1731.3,No,DSL,29,Yes,Electronic check,No,,1731.3,Long-term,59.699999999999996,Non-Electronic,1731.3000000000002,0,7.45662785038503
4639,18,Male,Month-to-month,18.0,1080.0,Yes,Fiber optic,60,No,Mailed check,No,,1080.0,Long-term,18.0,Non-Electronic,1080.0,1,6.984716320118266
4640,18,Female,Month-to-month,60.86,973.76,Yes,Fiber optic,16,Yes,Mailed check,No,60.86,973.76,Intermediate,60.86,Non-Electronic,973.76,1,6.881164866708606
4641,49,Female,Month-to-month,64.75,,No,Fiber optic,52,Yes,Mailed check,No,,3367.0,Long-term,,Non-Electronic,3367.0,0,
4642,41,Female,One year,18.0,90.0,Yes,No,5,No,Bank transfer,No,18.0,90.0,New,18.0,Electronic,90.0,0,4.499809670330265
4643,37,Male,Month-to-month,132.37,5030.06,No,DSL,38,Yes,Credit card,Yes,132.37,5030.06,Long-term,132.37,Electronic,5030.06,0,8.523187191452065
4644,56,Female,Two year,75.01,,Yes,Fiber optic,24,Yes,Bank transfer,No,75.01,1800.24,Intermediate,,Electronic,1800.2400000000002,1,
4645,47,Female,One year,35.28,1446.48,Yes,No,41,Yes,Credit card,No,35.28,1446.48,Long-term,35.28,Electronic,1446.48,0,7.276888297842898
4646,59,Female,Month-to-month,116.29,4767.89,No,Fiber optic,41,No,Electronic check,Yes,116.29,4767.89,Long-term,116.29,Non-Electronic,4767.89,0,8.46965913800926
4647,23,Male,One year,18.0,1044.0,No,No,58,No,Credit card,No,18.0,1044.0,Long-term,18.0,Electronic,1044.0,0,6.950814768442584
4648,39,Female,Month-to-month,21.98,813.26,Yes,Fiber optic,37,Yes,Mailed check,No,,813.26,Long-term,21.98,Non-Electronic,813.26,1,6.7010508616196995
4649,20,Male,One year,18.0,540.0,No,No,30,Yes,Electronic check,No,18.0,540.0,Long-term,18.0,Non-Electronic,540.0,0,6.29156913955832
4650,37,Male,Two year,128.04,3585.12,Yes,No,28,Yes,Credit card,No,128.04,3585.12,Long-term,128.04,Electronic,3585.12,0,8.184547225276866
4651,37,Female,Month-to-month,76.63,613.04,No,Fiber optic,8,Yes,Mailed check,No,76.63,613.04,New,76.63,Non-Electronic,613.04,0,6.418430186662149
4652,47,Male,One year,88.08,0.0,Yes,DSL,0,Yes,Credit card,No,0.0,0.0,,0.0,Electronic,0.0,1,
4653,40,Male,Month-to-month,75.54,5363.34,No,No,71,Yes,Credit card,No,75.54,5363.34,Long-term,75.54,Electronic,5363.34,0,8.587342194325625
4654,47,Male,Month-to-month,85.08,3913.68,No,No,46,Yes,Credit card,Yes,85.08,3913.68,Long-term,85.08,Electronic,3913.68,0,8.272233386821132
4655,48,Female,Two year,67.73,609.57,Yes,DSL,9,Yes,Electronic check,No,67.73,609.57,New,67.73,Non-Electronic,609.57,1,6.412753790563031
4656,65,Male,Month-to-month,74.48,1117.2,No,DSL,15,Yes,Credit card,No,74.48,1117.2,Intermediate,74.48,Electronic,1117.2,0,7.018580834071022
4657,36,Female,Month-to-month,68.77,3163.42,No,No,46,Yes,Mailed check,No,68.77,3163.42,Long-term,68.77,Non-Electronic,3163.4199999999996,0,8.059408999820839
4658,28,Female,Month-to-month,43.7,1835.4,No,Fiber optic,42,Yes,Credit card,No,43.7,1835.4,Long-term,43.7,Electronic,1835.4,0,7.515017720384913
4659,42,Female,One year,63.37,1457.51,Yes,Fiber optic,23,No,Mailed check,No,63.37,1457.51,Intermediate,63.37,Non-Electronic,1457.51,1,7.2844847792645755
4660,30,Male,Month-to-month,74.58,522.06,No,No,7,No,Bank transfer,No,74.58,522.06,New,74.58,Electronic,522.06,0,6.257782523805988
4661,57,Female,Two year,68.87,1721.75,No,Fiber optic,25,Yes,Electronic check,No,68.87,1721.75,Long-term,68.87,Non-Electronic,1721.75,0,7.4510964944248075
4662,36,Male,Month-to-month,18.0,108.0,Yes,No,6,No,Bank transfer,No,18.0,108.0,New,18.0,Electronic,108.0,0,4.68213122712422
4663,33,Male,Month-to-month,18.0,252.0,No,Fiber optic,14,No,Bank transfer,No,18.0,252.0,Intermediate,18.0,Electronic,252.0,0,5.529429087511423
4664,34,Male,One year,102.9,4836.3,Yes,No,47,No,Electronic check,No,102.9,4836.3,Long-term,102.9,Non-Electronic,4836.3,0,8.483905244550062
4665,48,Male,Month-to-month,54.26,108.52,No,Fiber optic,2,Yes,Bank transfer,No,54.26,108.52,New,54.26,Electronic,108.52,0,4.686934487790731
4666,38,Female,One year,85.47,1282.05,Yes,No,15,No,Mailed check,No,85.47,1282.05,Intermediate,85.47,Non-Electronic,1282.05,0,7.156215638280137
4667,32,Female,Month-to-month,26.78,348.14,No,Fiber optic,13,Yes,Mailed check,No,26.78,348.14,Intermediate,26.779999999999998,Non-Electronic,348.14,0,5.852604697724563
4668,59,Male,Month-to-month,18.0,36.0,Yes,Fiber optic,2,Yes,Mailed check,No,18.0,36.0,New,18.0,Non-Electronic,36.0,1,3.58351893845611
4669,29,Female,Month-to-month,35.47,2447.43,No,DSL,69,No,Mailed check,No,35.47,2447.43,Long-term,35.47,Non-Electronic,2447.43,0,7.80279377338279
4670,40,Female,Two year,57.21,1716.3,Yes,Fiber optic,30,Yes,Bank transfer,No,57.21,1716.3,Long-term,57.21,Electronic,1716.3,1,7.447926089942593
4671,47,Female,Month-to-month,41.72,667.52,No,Fiber optic,16,No,Electronic check,No,41.72,667.52,Intermediate,41.72,Non-Electronic,667.52,0,6.503569352372353
4672,20,Male,One year,110.29,5293.92,Yes,No,48,No,Bank transfer,No,110.29,5293.92,Long-term,110.29,Electronic,5293.92,0,8.574314271225946
4673,45,Female,Month-to-month,71.28,142.56,Yes,Fiber optic,2,Yes,Electronic check,No,71.28,142.56,New,71.28,Non-Electronic,142.56,1,4.9597629637225
4674,27,Male,Month-to-month,129.71,7004.34,Yes,No,54,Yes,Electronic check,No,129.71,7004.34,Long-term,129.71,Non-Electronic,7004.34,0,8.854285235916857
4675,49,Female,Month-to-month,79.15,5619.65,No,Fiber optic,71,No,Bank transfer,No,79.15,5619.65,Long-term,79.14999999999999,Electronic,5619.650000000001,0,8.634024663368336
4676,28,Male,Two year,18.0,702.0,No,DSL,39,No,Bank transfer,No,,702.0,Long-term,18.0,Electronic,702.0,0,6.553933404025811
4677,48,Male,One year,101.96,6627.4,Yes,DSL,65,No,Mailed check,No,101.96,6627.4,Long-term,101.96,Non-Electronic,6627.4,1,8.798967849403551
4678,53,Male,One year,18.0,702.0,Yes,DSL,39,No,Electronic check,No,,702.0,Long-term,18.0,Non-Electronic,702.0,1,6.553933404025811
4679,50,Female,Month-to-month,73.07,2119.03,No,DSL,29,Yes,Electronic check,No,73.07,2119.03,Long-term,73.07000000000001,Non-Electronic,2119.0299999999997,0,7.658713715789601
4680,43,Male,Month-to-month,37.89,909.36,Yes,DSL,24,No,Credit card,No,37.89,909.36,Intermediate,37.89,Electronic,909.36,1,6.812741055378455
4681,37,Female,Month-to-month,139.99,839.94,No,Fiber optic,6,Yes,Electronic check,Yes,139.99,839.94,New,139.99,Non-Electronic,839.94,0,6.733330460714789
4682,33,Male,Two year,115.39,5654.11,No,Fiber optic,49,No,Mailed check,No,115.39,5654.11,Long-term,115.38999999999999,Non-Electronic,5654.11,0,8.640137993317204
4683,57,Female,Month-to-month,39.04,0.0,No,Fiber optic,0,Yes,Electronic check,No,0.0,0.0,,0.0,Non-Electronic,0.0,0,
4684,31,Male,Month-to-month,60.54,2603.22,Yes,DSL,43,No,Credit card,No,60.54,2603.22,Long-term,60.53999999999999,Electronic,2603.22,1,7.864504419287135
4685,27,Female,Month-to-month,73.56,3530.88,No,DSL,48,Yes,Credit card,No,73.56,3530.88,Long-term,73.56,Electronic,3530.88,0,8.169302410644011
4686,47,Male,Month-to-month,95.22,571.32,No,DSL,6,Yes,Electronic check,Yes,95.22,571.32,New,95.22000000000001,Non-Electronic,571.3199999999999,0,6.3479494729944275
4687,30,Male,Month-to-month,66.02,132.04,Yes,Fiber optic,2,No,Mailed check,No,66.02,132.04,New,66.02,Non-Electronic,132.04,1,4.883104906984992
4688,28,Male,Two year,29.13,0.0,No,DSL,0,No,Credit card,No,0.0,0.0,,0.0,Electronic,0.0,0,
4689,22,Female,Month-to-month,39.89,1994.5,No,DSL,50,Yes,Credit card,No,,1994.5,Long-term,39.89,Electronic,1994.5,0,7.598148671345461
4690,34,Male,Two year,64.84,2399.08,Yes,DSL,37,No,Credit card,No,64.84,2399.08,Long-term,64.84,Electronic,2399.08,1,7.7828406095117
4691,39,Male,Two year,108.21,4544.82,No,Fiber optic,42,Yes,Bank transfer,No,108.21,4544.82,Long-term,108.21,Electronic,4544.82,0,8.421743401866925
4692,42,Male,Month-to-month,79.97,4318.38,Yes,Fiber optic,54,Yes,Mailed check,No,,4318.38,Long-term,79.97,Non-Electronic,4318.38,1,8.370635610908073
4693,51,Male,Month-to-month,37.93,2124.08,No,DSL,56,No,Mailed check,No,37.93,2124.08,Long-term,37.93,Non-Electronic,2124.08,0,7.661094046435957
4694,46,Female,Month-to-month,87.69,4559.88,No,DSL,52,Yes,Bank transfer,Yes,87.69,4559.88,Long-term,87.69,Electronic,4559.88,0,8.425051586372692
4695,37,Male,Two year,51.46,1646.72,No,DSL,32,No,Electronic check,No,51.46,1646.72,Long-term,51.46,Non-Electronic,1646.72,0,7.406540709653325
4696,37,Male,Month-to-month,96.16,5865.76,No,Fiber optic,61,Yes,Credit card,Yes,96.16,5865.76,Long-term,96.16,Electronic,5865.76,0,8.67688733496021
4697,46,Female,Month-to-month,150.0,1500.0,Yes,No,10,No,Credit card,No,150.0,1500.0,New,150.0,Electronic,1500.0,0,7.313220387090301
4698,55,Female,Month-to-month,52.44,3723.24,No,DSL,71,Yes,Bank transfer,No,52.44,3723.24,Long-term,52.44,Electronic,3723.24,0,8.222349535936814
4699,41,Female,Month-to-month,93.06,4746.06,Yes,DSL,51,Yes,Electronic check,No,93.06,4746.06,Long-term,93.06,Non-Electronic,4746.06,1,8.465070079140828
4700,34,Male,Month-to-month,38.91,0.0,No,DSL,0,Yes,Mailed check,No,0.0,0.0,,0.0,Non-Electronic,0.0,0,
4701,28,Female,Month-to-month,61.07,793.91,No,Fiber optic,13,Yes,Electronic check,No,61.07,793.91,Intermediate,61.07,Non-Electronic,793.91,0,6.67697010469658
4702,22,Female,One year,66.03,1320.6,Yes,No,20,No,Mailed check,No,66.03,1320.6,Intermediate,66.03,Non-Electronic,1320.6,0,7.185841457760471
4703,47,Female,Two year,58.22,1921.26,No,DSL,33,No,Credit card,No,58.22,1921.26,Long-term,58.22,Electronic,1921.26,0,7.560736499783958
4704,46,Male,Month-to-month,150.0,1950.0,Yes,Fiber optic,13,Yes,Electronic check,No,150.0,1950.0,Intermediate,150.0,Non-Electronic,1950.0,1,7.575584651557793
4705,46,Male,Month-to-month,54.27,2116.53,No,Fiber optic,39,Yes,Mailed check,No,54.27,2116.53,Long-term,54.27,Non-Electronic,2116.53,0,7.65753323420496
4706,38,Male,Two year,85.54,,Yes,No,34,No,Electronic check,No,85.54,2908.36,Long-term,,Non-Electronic,2908.36,0,
4707,56,Female,Month-to-month,18.0,738.0,No,Fiber optic,41,Yes,Electronic check,No,18.0,738.0,Long-term,18.0,Non-Electronic,738.0,0,6.6039438246004725
4708,34,Male,Two year,80.12,1522.28,Yes,DSL,19,No,Electronic check,No,80.12,1522.28,Intermediate,80.12,Non-Electronic,1522.2800000000002,1,7.327964489964058
4709,51,Female,Month-to-month,104.97,6193.23,No,Fiber optic,59,Yes,Bank transfer,Yes,104.97,6193.23,Long-term,104.97,Electronic,6193.23,0,8.731212038953426
4710,39,Female,One year,46.53,372.24,Yes,No,8,Yes,Mailed check,No,46.53,372.24,New,46.53,Non-Electronic,372.24,0,5.9195388075363935
4711,32,Female,Month-to-month,18.0,576.0,No,No,32,Yes,Mailed check,No,18.0,576.0,Long-term,18.0,Non-Electronic,576.0,0,6.3561076606958915
4712,47,Male,Month-to-month,63.65,3055.2,No,Fiber optic,48,Yes,Credit card,No,63.65,3055.2,Long-term,63.65,Electronic,3055.2,0,8.024600335911307
4713,44,Female,Two year,65.6,4395.2,No,DSL,67,Yes,Mailed check,No,65.6,4395.2,Long-term,65.6,Non-Electronic,4395.2,0,8.38826831534101
4714,44,Female,Month-to-month,90.34,271.02,Yes,DSL,3,Yes,Credit card,No,90.34,271.02,New,90.33999999999999,Electronic,271.02,1,5.602192618894568
4715,40,Male,Month-to-month,135.38,6362.86,No,Fiber optic,47,Yes,Bank transfer,Yes,135.38,6362.86,Long-term,135.38,Electronic,6362.86,0,8.75823324079052
4716,39,Female,Month-to-month,51.7,775.5,Yes,Fiber optic,15,Yes,Credit card,No,51.7,775.5,Intermediate,51.7,Electronic,775.5,1,6.653507982616594
4717,68,Female,Two year,35.03,1611.38,Yes,Fiber optic,46,No,Credit card,No,35.03,1611.38,Long-term,35.03,Electronic,1611.38,1,7.38484623369849
4718,54,Female,Month-to-month,24.16,604.0,No,DSL,25,Yes,Bank transfer,No,24.16,604.0,Long-term,24.16,Electronic,604.0,0,6.403574197934815
4719,48,Male,Two year,71.93,4963.17,Yes,DSL,69,No,Bank transfer,No,71.93,4963.17,Long-term,71.93,Electronic,4963.17,1,8.509799928476525
4720,41,Female,Month-to-month,81.78,2944.08,No,Fiber optic,36,Yes,Bank transfer,Yes,,2944.08,Long-term,81.78,Electronic,2944.08,0,7.9875516533926065
4721,52,Male,Month-to-month,45.9,963.9,Yes,DSL,21,Yes,Electronic check,No,45.9,963.9,Intermediate,45.9,Non-Electronic,963.9,1,6.870987554789923
4722,46,Male,One year,92.25,553.5,No,DSL,6,No,Mailed check,No,92.25,553.5,New,92.25,Non-Electronic,553.5,0,6.316261752148692
4723,40,Female,Month-to-month,81.29,3332.89,No,Fiber optic,41,Yes,Electronic check,Yes,81.29,3332.89,Long-term,81.28999999999999,Non-Electronic,3332.8900000000003,0,8.11159507446279
4724,36,Female,Month-to-month,66.51,1928.79,Yes,DSL,29,Yes,Credit card,No,66.51,1928.79,Long-term,66.51,Electronic,1928.7900000000002,1,7.564648142282803
4725,39,Female,Month-to-month,33.42,167.1,No,No,5,Yes,Bank transfer,No,33.42,167.1,New,33.42,Electronic,167.10000000000002,0,5.118592435601348
4726,18,Female,Month-to-month,48.13,1106.99,No,DSL,23,Yes,Bank transfer,No,48.13,1106.99,Intermediate,48.13,Electronic,1106.99,0,7.009399899244167
4727,42,Male,One year,18.0,1170.0,Yes,Fiber optic,65,Yes,Electronic check,No,18.0,1170.0,Long-term,18.0,Non-Electronic,1170.0,1,7.064759027791802
4728,34,Male,Month-to-month,73.25,2856.75,Yes,DSL,39,No,Credit card,No,73.25,2856.75,Long-term,73.25,Electronic,2856.75,1,7.957439894026823
4729,59,Female,Month-to-month,65.92,922.88,No,DSL,14,No,Mailed check,No,65.92,922.88,Intermediate,65.92,Non-Electronic,922.88,0,6.827499215216475
4730,40,Male,Month-to-month,71.6,3723.2,No,No,52,No,Credit card,No,71.6,3723.2,Long-term,71.6,Electronic,3723.2,0,8.222338792548028
4731,25,Female,Month-to-month,82.65,330.6,No,Fiber optic,4,Yes,Bank transfer,Yes,82.65,330.6,New,82.65,Electronic,330.6,0,5.8009091853869235
4732,39,Female,Month-to-month,78.5,2747.5,Yes,DSL,35,No,Credit card,No,78.5,2747.5,Long-term,78.5,Electronic,2747.5,1,7.918446686277776
4733,27,Female,Two year,61.14,2751.3,No,DSL,45,No,Electronic check,No,61.14,2751.3,Long-term,61.14,Non-Electronic,2751.3,0,7.919828806233008
4734,45,Female,Two year,66.7,1467.4,No,No,22,Yes,Credit card,No,66.7,1467.4,Intermediate,66.7,Electronic,1467.4,0,7.2912474062798935
4735,43,Male,Month-to-month,18.0,792.0,No,Fiber optic,44,Yes,Electronic check,No,18.0,792.0,Long-term,18.0,Non-Electronic,792.0,0,6.674561391814426
4736,51,Male,Month-to-month,44.57,401.13,No,DSL,9,Yes,Credit card,No,44.57,401.13,New,44.57,Electronic,401.13,0,5.9942855642946835
4737,30,Female,Two year,66.77,3538.81,Yes,DSL,53,No,Credit card,No,66.77,3538.81,Long-term,66.77,Electronic,3538.81,1,8.171545791421899
4738,40,Female,Month-to-month,39.25,2708.25,No,No,69,Yes,Electronic check,No,39.25,2708.25,Long-term,39.25,Non-Electronic,2708.25,0,7.904057948825677
4739,23,Male,Month-to-month,95.11,2948.41,No,DSL,31,Yes,Electronic check,Yes,95.11,2948.41,Long-term,95.11,Non-Electronic,2948.41,0,7.9890213209794405
4740,48,Male,One year,41.95,1761.9,Yes,DSL,42,No,Mailed check,No,41.95,1761.9,Long-term,41.95,Non-Electronic,1761.9,1,7.474148051196583
4741,46,Male,Month-to-month,72.57,1015.98,No,Fiber optic,14,Yes,Mailed check,No,72.57,1015.98,Intermediate,72.57000000000001,Non-Electronic,1015.9799999999999,0,6.923608942905304
4742,45,Female,Month-to-month,69.08,4490.2,No,No,65,Yes,Credit card,No,69.08,4490.2,Long-term,69.08,Electronic,4490.2,0,8.409652523174115
4743,40,Male,Two year,91.12,1275.68,No,DSL,14,No,Bank transfer,No,91.12,1275.68,Intermediate,91.12,Electronic,1275.68,0,7.151234648754185
4744,44,Female,One year,96.53,1834.07,Yes,Fiber optic,19,Yes,Bank transfer,No,96.53,1834.07,Intermediate,96.53,Electronic,1834.07,1,7.514292820026964
4745,59,Female,Month-to-month,89.29,4375.21,Yes,Fiber optic,49,Yes,Mailed check,No,89.29,4375.21,Long-term,89.29,Non-Electronic,4375.21,1,8.383709797639751
4746,36,Male,Month-to-month,18.0,90.0,Yes,DSL,5,Yes,Mailed check,No,18.0,90.0,New,18.0,Non-Electronic,90.0,1,4.499809670330265
4747,41,Female,Month-to-month,106.8,1708.8,No,No,16,Yes,Credit card,Yes,106.8,1708.8,Intermediate,106.8,Electronic,1708.8,0,7.443546648765875
